Flex1,Flex2,Flex3,Flex4,Flex5,Label
400,50,124,238,222,sphere
401,46,123,238,224,sphere
401,47,123,239,221,sphere
401,47,123,239,210,sphere
400,45,123,239,228,sphere
400,46,123,238,240,sphere
401,51,123,238,248,sphere
400,45,123,237,221,sphere
401,48,123,239,224,sphere
401,47,123,238,210,sphere
401,49,123,240,213,sphere
400,46,123,239,214,sphere
401,47,123,238,214,sphere
402,46,123,239,210,sphere
401,50,123,240,220,sphere
400,49,123,241,224,sphere
401,52,123,241,223,sphere
403,51,123,240,224,sphere
403,51,123,239,224,sphere
402,52,123,240,222,sphere
401,50,123,239,225,sphere
402,51,123,238,225,sphere
401,51,123,239,224,sphere
402,53,123,240,225,sphere
403,51,123,239,227,sphere
401,51,123,238,225,sphere
401,49,123,240,227,sphere
400,48,123,241,227,sphere
402,47,123,241,227,sphere
401,49,123,241,225,sphere
400,51,123,243,228,sphere
401,51,123,243,254,sphere
401,50,123,243,225,sphere
401,49,123,243,224,sphere
401,43,124,242,218,sphere
403,41,124,242,218,sphere
402,43,124,243,220,sphere
402,51,123,243,220,sphere
400,49,123,243,221,sphere
401,49,123,242,222,sphere
401,48,123,243,222,sphere
402,49,124,243,224,sphere
403,49,123,242,212,sphere
401,50,124,243,210,sphere
401,48,124,243,203,sphere
401,46,123,243,201,sphere
400,48,123,242,244,sphere
402,48,122,243,201,sphere
401,49,122,243,236,sphere
401,48,123,242,208,sphere
401,51,123,243,226,sphere
401,49,123,243,246,sphere
400,51,123,243,222,sphere
400,50,122,242,227,sphere
403,50,123,242,236,sphere
401,51,122,243,239,sphere
402,48,121,243,239,sphere
401,42,122,241,233,sphere
401,39,123,242,234,sphere
403,45,123,243,233,sphere
401,43,122,243,235,sphere
403,43,122,242,235,sphere
402,39,121,243,236,sphere
400,42,122,243,235,sphere
400,45,122,243,236,sphere
402,43,122,241,236,sphere
403,44,122,243,235,sphere
402,37,122,241,235,sphere
401,36,122,242,234,sphere
403,43,122,241,234,sphere
401,43,120,243,235,sphere
402,40,122,242,235,sphere
400,47,122,242,232,sphere
401,47,122,241,233,sphere
401,45,121,242,235,sphere
402,24,121,242,236,sphere
401,45,122,242,235,sphere
401,47,120,242,234,sphere
399,46,121,242,236,sphere
401,43,121,242,236,sphere
401,40,121,242,236,sphere
402,46,121,242,236,sphere
403,43,122,242,236,sphere
402,46,122,242,236,sphere
401,42,122,243,236,sphere
401,46,122,242,236,sphere
400,45,121,243,236,sphere
401,48,121,241,236,sphere
403,46,121,242,235,sphere
401,45,120,242,237,sphere
403,43,122,241,235,sphere
400,41,122,243,235,sphere
403,41,122,242,236,sphere
400,42,122,242,236,sphere
401,45,122,243,236,sphere
402,43,123,242,235,sphere
403,47,122,242,235,sphere
402,53,122,243,235,sphere
402,52,122,242,234,sphere
401,52,123,242,235,sphere
401,49,122,241,236,sphere
401,52,123,241,235,sphere
400,51,123,241,233,sphere
401,49,123,242,235,sphere
403,54,122,241,236,sphere
401,55,123,243,235,sphere
402,52,123,243,236,sphere
401,52,124,242,236,sphere
402,52,123,242,236,sphere
403,51,123,241,235,sphere
402,53,122,242,235,sphere
403,49,123,242,235,sphere
401,43,123,243,235,sphere
401,48,124,243,236,sphere
403,44,124,243,235,sphere
400,48,123,242,235,sphere
401,51,123,242,233,sphere
401,48,123,242,235,sphere
400,57,124,241,234,sphere
401,50,124,241,233,sphere
403,53,123,243,235,sphere
401,59,123,241,236,sphere
401,46,123,241,235,sphere
400,52,123,242,235,sphere
402,51,123,243,238,sphere
403,48,122,242,236,sphere
401,54,122,243,233,sphere
400,47,124,242,236,sphere
398,54,124,242,236,sphere
403,52,123,242,236,sphere
403,51,124,242,237,sphere
401,49,124,243,235,sphere
401,47,123,241,238,sphere
404,55,121,243,232,sphere
402,47,124,243,236,sphere
401,47,125,240,236,sphere
401,49,121,243,236,sphere
401,44,123,243,235,sphere
398,47,124,243,236,sphere
401,47,124,242,235,sphere
401,46,122,241,234,sphere
402,52,124,240,235,sphere
403,48,124,242,235,sphere
401,54,124,242,235,sphere
402,52,124,240,236,sphere
401,49,124,242,234,sphere
404,50,123,242,235,sphere
403,48,123,240,234,sphere
403,48,123,241,235,sphere
408,50,123,241,235,sphere
399,54,124,242,235,sphere
406,52,123,233,234,sphere
403,54,123,237,234,sphere
400,51,123,240,233,sphere
399,51,123,239,233,sphere
401,54,123,240,233,sphere
403,51,124,239,233,sphere
402,54,124,241,234,sphere
407,56,124,241,233,sphere
399,54,126,239,236,sphere
401,50,124,242,233,sphere
403,54,124,240,233,sphere
401,55,124,239,233,sphere
403,51,123,238,233,sphere
399,56,122,239,235,sphere
401,51,124,240,236,sphere
401,54,124,240,234,sphere
405,56,124,240,234,sphere
401,55,124,240,232,sphere
401,56,124,241,236,sphere
403,58,125,240,236,sphere
403,57,124,240,235,sphere
403,56,124,240,236,sphere
401,57,124,240,236,sphere
402,55,124,240,235,sphere
403,52,124,239,235,sphere
402,53,124,240,235,sphere
403,55,124,240,233,sphere
402,57,124,239,233,sphere
403,55,124,240,235,sphere
403,55,124,240,232,sphere
401,55,124,240,236,sphere
403,54,123,240,235,sphere
401,57,123,240,235,sphere
402,56,123,240,235,sphere
402,56,124,240,234,sphere
403,57,123,240,233,sphere
401,56,122,240,235,sphere
403,56,124,241,235,sphere
401,57,123,240,233,sphere
401,55,124,240,233,sphere
401,55,125,240,235,sphere
403,54,123,241,235,sphere
403,55,124,240,234,sphere
402,56,123,240,234,sphere
401,56,123,240,233,sphere
399,57,124,240,233,sphere
401,52,122,240,232,sphere
401,56,123,240,232,sphere
401,56,123,240,235,sphere
403,55,123,240,233,sphere
403,56,124,240,233,sphere
404,54,124,240,233,sphere
403,54,124,241,235,sphere
403,54,123,240,234,sphere
400,54,124,240,233,sphere
402,52,124,240,233,sphere
403,54,124,241,232,sphere
400,53,124,241,233,sphere
402,53,124,240,233,sphere
400,52,122,240,236,sphere
402,53,124,240,234,sphere
402,54,122,240,234,sphere
403,54,123,240,233,sphere
402,51,123,240,235,sphere
406,52,124,240,234,sphere
401,53,124,240,235,sphere
403,52,124,240,235,sphere
403,52,123,240,235,sphere
400,56,123,240,234,sphere
401,55,123,240,234,sphere
401,55,123,240,235,sphere
403,57,123,240,235,sphere
405,55,124,240,235,sphere
401,54,124,241,236,sphere
403,52,123,241,233,sphere
403,56,124,240,234,sphere
401,58,124,240,235,sphere
402,55,125,241,232,sphere
404,56,124,240,235,sphere
402,55,124,241,236,sphere
399,56,123,241,236,sphere
401,56,123,241,235,sphere
401,57,123,241,235,sphere
403,56,123,240,233,sphere
404,56,123,241,236,sphere
401,56,123,240,236,sphere
403,59,131,241,235,sphere
403,58,132,240,236,sphere
401,55,132,240,235,sphere
403,59,131,240,235,sphere
403,57,131,240,235,sphere
403,58,131,240,235,sphere
404,55,123,241,234,sphere
402,57,124,240,234,sphere
400,56,124,241,236,sphere
402,57,124,240,236,sphere
401,55,124,240,235,sphere
403,53,123,240,235,sphere
403,57,123,241,235,sphere
402,54,123,240,233,sphere
401,56,123,240,234,sphere
403,57,123,240,236,sphere
403,58,122,240,235,sphere
402,56,123,240,236,sphere
402,56,123,242,234,sphere
403,56,124,241,236,sphere
403,60,124,240,235,sphere
403,58,124,241,235,sphere
400,53,124,241,236,sphere
403,55,123,240,235,sphere
400,55,123,240,235,sphere
403,57,123,241,236,sphere
401,58,124,240,236,sphere
402,57,124,239,235,sphere
403,58,123,240,236,sphere
401,57,124,241,236,sphere
401,56,124,240,235,sphere
401,56,124,240,236,sphere
402,56,124,240,236,sphere
401,54,124,240,235,sphere
403,56,124,240,235,sphere
404,57,125,241,236,sphere
400,53,123,240,233,sphere
399,53,124,240,236,sphere
403,57,124,240,236,sphere
401,54,123,240,236,sphere
403,55,123,240,236,sphere
403,55,122,240,236,sphere
400,53,124,240,236,sphere
401,51,123,240,234,sphere
403,55,123,241,237,sphere
402,52,124,240,237,sphere
401,55,124,241,236,sphere
401,55,124,240,238,sphere
400,57,123,240,234,sphere
401,56,124,240,234,sphere
400,57,124,240,236,sphere
400,55,124,241,236,sphere
399,57,123,240,235,sphere
399,56,123,240,233,sphere
402,56,124,241,236,sphere
403,57,124,241,235,sphere
401,58,124,241,235,sphere
400,57,124,241,237,sphere
401,55,124,241,235,sphere
401,53,123,240,237,sphere
402,53,123,240,236,sphere
404,55,125,240,236,sphere
402,53,124,240,236,sphere
403,54,125,241,237,sphere
401,56,123,241,238,sphere
400,58,124,240,235,sphere
403,55,124,240,237,sphere
402,55,124,239,236,sphere
401,55,124,240,237,sphere
403,53,123,241,236,sphere
400,51,123,241,236,sphere
399,52,124,241,238,sphere
401,52,124,240,235,sphere
403,52,124,240,236,sphere
400,54,123,240,235,sphere
402,52,124,241,236,sphere
400,57,125,241,236,sphere
401,52,124,241,236,sphere
403,53,124,240,237,sphere
401,53,124,241,236,sphere
403,55,123,241,236,sphere
401,53,123,240,236,sphere
401,53,125,241,237,sphere
403,53,123,240,236,sphere
401,55,123,240,236,sphere
402,52,123,240,236,sphere
403,51,124,240,236,sphere
403,52,123,240,236,sphere
401,53,125,240,236,sphere
403,50,125,241,237,sphere
401,51,125,241,236,sphere
401,53,125,240,235,sphere
403,54,124,240,235,sphere
403,52,123,239,236,sphere
401,54,124,240,236,sphere
403,52,124,241,236,sphere
401,52,123,240,236,sphere
406,55,124,240,237,sphere
401,52,124,241,238,sphere
401,50,124,240,235,sphere
401,54,124,240,233,sphere
407,56,125,241,234,sphere
402,55,124,240,233,sphere
403,55,122,241,235,sphere
403,54,124,241,233,sphere
403,55,125,240,235,sphere
402,55,123,240,235,sphere
403,54,124,240,234,sphere
401,52,124,240,234,sphere
403,52,124,240,233,sphere
400,55,124,241,237,sphere
401,54,124,241,235,sphere
399,53,123,240,239,sphere
402,55,125,240,237,sphere
401,52,123,241,236,sphere
400,54,124,241,236,sphere
401,56,126,240,234,sphere
401,54,122,240,235,sphere
402,56,125,241,236,sphere
402,55,123,241,235,sphere
400,58,124,240,233,sphere
403,54,123,241,234,sphere
404,54,123,241,235,sphere
403,53,124,241,235,sphere
400,52,124,241,235,sphere
402,57,123,240,235,sphere
402,54,125,240,235,sphere
404,57,124,240,234,sphere
402,57,125,241,235,sphere
403,53,125,240,235,sphere
403,51,124,241,236,sphere
402,52,124,241,235,sphere
403,55,124,240,236,sphere
401,53,124,241,235,sphere
401,52,124,240,233,sphere
399,52,123,239,235,sphere
403,52,123,241,235,sphere
403,53,124,239,235,sphere
403,55,124,241,235,sphere
403,56,123,240,235,sphere
399,53,123,241,234,sphere
403,54,124,240,236,sphere
404,52,124,240,235,sphere
403,56,123,241,235,sphere
400,58,123,240,235,sphere
401,55,123,241,234,sphere
402,57,123,240,232,sphere
402,50,123,240,234,sphere
401,55,124,240,234,sphere
400,54,123,240,233,sphere
402,54,123,240,234,sphere
403,53,123,240,233,sphere
401,54,123,241,234,sphere
403,57,123,241,234,sphere
406,56,120,240,234,sphere
402,53,123,240,235,sphere
400,55,123,239,233,sphere
400,51,120,241,235,sphere
403,50,121,240,235,sphere
402,47,120,241,233,sphere
403,46,121,241,234,sphere
403,47,120,242,234,sphere
402,48,119,241,236,sphere
403,45,118,242,235,sphere
400,42,116,240,235,sphere
400,40,115,240,235,sphere
403,44,117,240,235,sphere
404,43,117,241,235,sphere
402,44,115,241,235,sphere
403,48,116,241,236,sphere
399,48,116,240,235,sphere
401,50,115,241,233,sphere
402,52,117,241,235,sphere
402,54,115,240,236,sphere
403,54,116,240,234,sphere
400,53,116,240,234,sphere
403,55,117,240,235,sphere
400,54,119,240,236,sphere
404,52,116,240,236,sphere
403,52,118,240,234,sphere
401,54,118,240,235,sphere
403,54,117,241,222,sphere
403,55,118,240,222,sphere
400,54,118,240,215,sphere
403,53,119,241,220,sphere
400,55,119,240,215,sphere
402,53,119,241,216,sphere
401,52,118,241,214,sphere
401,49,119,241,216,sphere
403,48,119,241,215,sphere
402,52,118,240,213,sphere
403,43,120,241,218,sphere
401,47,119,241,218,sphere
403,50,119,241,215,sphere
403,55,119,241,218,sphere
403,51,119,241,216,sphere
400,52,118,240,216,sphere
402,51,119,240,221,sphere
401,50,118,240,223,sphere
402,52,118,240,220,sphere
401,58,119,241,216,sphere
403,54,119,241,218,sphere
401,56,118,241,224,sphere
403,54,118,240,224,sphere
401,51,118,241,221,sphere
401,55,118,240,221,sphere
401,55,120,241,220,sphere
403,55,119,240,221,sphere
403,55,120,242,219,sphere
401,53,121,241,219,sphere
403,52,121,241,217,sphere
401,55,121,240,219,sphere
402,54,123,240,219,sphere
402,54,122,241,219,sphere
400,55,123,240,218,sphere
400,55,124,240,221,sphere
403,49,125,241,216,sphere
402,53,125,241,220,sphere
403,54,125,241,217,sphere
403,56,125,241,219,sphere
403,57,126,240,221,sphere
402,55,126,241,219,sphere
401,54,126,241,222,sphere
403,55,127,241,221,sphere
402,54,127,241,223,sphere
399,52,126,241,221,sphere
403,53,125,241,223,sphere
400,54,126,241,222,sphere
402,55,125,241,222,sphere
401,53,126,241,224,sphere
403,53,127,240,223,sphere
404,51,125,241,223,sphere
400,52,126,241,223,sphere
401,54,125,241,219,sphere
401,56,125,240,221,sphere
400,54,126,241,220,sphere
403,54,126,241,221,sphere
403,53,125,241,220,sphere
403,49,124,241,221,sphere
401,50,124,242,220,sphere
403,49,124,241,222,sphere
403,48,124,241,222,sphere
401,49,124,240,221,sphere
401,50,122,241,220,sphere
406,51,133,241,220,sphere
407,51,131,241,223,sphere
406,53,131,241,221,sphere
404,54,131,243,220,sphere
406,53,133,242,222,sphere
402,51,121,241,217,sphere
401,55,122,241,218,sphere
401,49,123,241,218,sphere
403,49,122,241,220,sphere
404,56,122,241,218,sphere
401,49,122,241,219,sphere
400,47,122,241,219,sphere
400,47,122,240,219,sphere
401,51,123,240,220,sphere
401,50,120,240,219,sphere
403,53,122,241,217,sphere
403,52,123,240,220,sphere
401,51,121,241,220,sphere
401,52,120,240,219,sphere
402,51,121,241,220,sphere
401,48,121,243,220,sphere
401,51,122,240,220,sphere
402,54,122,241,218,sphere
400,53,122,241,218,sphere
403,51,121,241,219,sphere
403,51,122,240,220,sphere
402,50,123,241,220,sphere
403,50,122,241,220,sphere
403,53,123,241,220,sphere
401,53,122,240,219,sphere
403,52,122,241,218,sphere
404,54,122,240,218,sphere
403,52,123,241,218,sphere
402,52,121,241,218,sphere
403,53,123,243,220,sphere
401,53,122,241,222,sphere
403,52,121,241,224,sphere
401,53,122,240,224,sphere
400,53,121,241,223,sphere
403,50,121,241,222,sphere
403,52,121,241,223,sphere
404,54,122,241,223,sphere
401,53,122,241,225,sphere
404,51,122,240,225,sphere
403,53,120,240,224,sphere
403,53,122,241,224,sphere
401,53,121,241,222,sphere
402,51,121,240,223,sphere
403,52,122,241,223,sphere
403,52,120,241,223,sphere
403,54,122,241,225,sphere
401,54,121,241,223,sphere
403,53,121,242,224,sphere
401,52,122,241,224,sphere
401,52,123,240,222,sphere
401,52,122,240,223,sphere
402,54,122,241,223,sphere
400,55,123,241,224,sphere
401,53,121,241,224,sphere
400,52,123,241,223,sphere
402,54,122,240,224,sphere
403,51,121,241,223,sphere
401,51,122,241,224,sphere
403,54,121,241,224,sphere
401,54,122,241,224,sphere
403,52,123,240,223,sphere
403,54,121,241,221,sphere
403,55,121,241,224,sphere
404,47,121,242,225,sphere
403,54,121,241,222,sphere
400,51,121,242,223,sphere
402,53,122,243,223,sphere
402,52,122,241,223,sphere
401,51,120,242,220,sphere
401,55,119,241,222,sphere
404,51,120,242,220,sphere
402,53,121,241,221,sphere
401,52,121,241,220,sphere
403,48,120,242,222,sphere
403,51,121,242,220,sphere
401,51,122,242,222,sphere
401,53,121,240,222,sphere
402,54,120,241,219,sphere
403,53,120,243,222,sphere
403,55,120,241,224,sphere
401,54,121,243,220,sphere
403,52,122,243,220,sphere
402,53,121,243,222,sphere
406,54,120,241,220,sphere
402,55,121,241,223,sphere
403,57,120,243,222,sphere
403,58,120,242,222,sphere
400,56,120,242,223,sphere
403,54,121,243,223,sphere
403,56,121,241,221,sphere
401,56,120,241,221,sphere
403,54,119,241,221,sphere
402,54,120,242,220,sphere
404,55,122,242,222,sphere
403,55,121,241,220,sphere
403,55,120,242,221,sphere
401,52,120,242,222,sphere
401,56,121,239,221,sphere
401,55,120,240,222,sphere
402,55,120,240,221,sphere
403,57,121,239,223,sphere
403,58,121,240,223,sphere
399,55,120,239,221,sphere
403,53,118,239,221,sphere
402,59,118,239,223,sphere
404,56,117,238,220,sphere
403,55,118,238,224,sphere
403,57,117,240,224,sphere
402,56,117,238,223,sphere
402,57,115,239,223,sphere
401,56,117,239,224,sphere
401,54,118,240,224,sphere
403,54,117,238,224,sphere
402,52,117,236,224,sphere
399,52,117,239,224,sphere
403,58,117,240,223,sphere
399,53,118,238,223,sphere
403,56,116,241,225,sphere
401,57,116,240,222,sphere
403,55,117,240,224,sphere
403,54,116,241,224,sphere
403,56,118,241,223,sphere
403,56,118,240,225,sphere
402,55,117,241,224,sphere
403,56,116,243,224,sphere
403,56,118,239,224,sphere
403,57,119,240,225,sphere
400,57,117,241,224,sphere
403,57,116,240,225,sphere
400,56,117,241,225,sphere
403,55,116,241,226,sphere
403,52,116,240,228,sphere
404,51,117,240,225,sphere
404,50,118,240,225,sphere
407,44,118,241,226,sphere
403,42,118,238,225,sphere
403,44,116,237,227,sphere
403,35,116,238,227,sphere
406,43,116,236,225,sphere
400,38,116,239,225,sphere
403,39,117,239,225,sphere
401,35,116,240,226,sphere
402,38,117,240,224,sphere
400,48,117,239,225,sphere
401,46,117,240,225,sphere
401,42,116,241,224,sphere
401,38,116,240,225,sphere
400,47,117,240,224,sphere
399,49,116,240,224,sphere
400,45,115,240,227,sphere
403,48,116,240,224,sphere
401,53,116,240,225,sphere
400,49,116,240,226,sphere
404,47,116,240,226,sphere
402,44,117,241,225,sphere
401,49,117,240,226,sphere
401,55,117,240,225,sphere
404,51,117,241,225,sphere
399,52,117,240,226,sphere
406,49,118,239,226,sphere
401,52,118,241,227,sphere
401,52,118,240,227,sphere
400,50,117,242,227,sphere
401,53,117,241,226,sphere
398,54,117,241,225,sphere
402,56,118,242,227,sphere
403,58,117,240,227,sphere
401,54,118,240,228,sphere
400,59,117,241,224,sphere
402,53,118,238,226,sphere
401,58,118,240,229,sphere
400,56,118,241,225,sphere
398,56,119,239,225,sphere
403,57,120,241,226,sphere
401,56,119,241,225,sphere
400,55,120,241,226,sphere
400,54,120,240,227,sphere
401,55,120,240,224,sphere
401,55,120,241,225,sphere
403,56,120,240,225,sphere
402,54,121,241,225,sphere
402,57,120,239,226,sphere
402,56,121,240,227,sphere
401,53,120,240,224,sphere
400,55,121,240,225,sphere
403,54,120,240,223,sphere
402,54,121,240,224,sphere
403,56,120,240,224,sphere
403,54,120,241,225,sphere
402,55,120,240,224,sphere
401,53,121,241,223,sphere
403,52,120,240,224,sphere
403,55,121,240,223,sphere
400,57,121,240,223,sphere
403,58,121,240,224,sphere
403,61,121,241,224,sphere
401,61,121,241,224,sphere
401,59,121,241,225,sphere
400,61,121,241,224,sphere
401,60,122,243,223,sphere
401,60,122,242,224,sphere
403,59,122,243,224,sphere
401,59,123,243,224,sphere
403,58,123,242,224,sphere
401,57,123,243,226,sphere
403,53,124,242,225,sphere
403,53,123,243,225,sphere
402,54,122,241,224,sphere
403,54,122,242,224,sphere
402,54,122,243,224,sphere
403,55,122,236,225,sphere
403,55,121,235,227,sphere
402,53,120,237,225,sphere
402,51,120,235,226,sphere
401,53,119,228,226,sphere
403,49,119,232,225,sphere
403,51,119,237,227,sphere
403,51,119,235,227,sphere
403,53,120,235,227,sphere
401,55,119,235,227,sphere
403,51,120,235,228,sphere
401,48,119,234,227,sphere
403,49,121,234,227,sphere
403,54,123,236,227,sphere
403,56,123,239,227,sphere
405,56,124,239,227,sphere
403,55,124,236,227,sphere
401,54,124,235,227,sphere
403,52,125,235,226,sphere
404,53,125,232,227,sphere
403,56,126,232,225,sphere
404,49,125,232,227,sphere
404,56,125,232,227,sphere
403,55,125,232,227,sphere
403,54,124,232,226,sphere
403,55,124,233,226,sphere
403,57,124,232,224,sphere
403,49,125,232,225,sphere
404,53,125,232,223,sphere
404,52,124,230,224,sphere
403,53,125,231,224,sphere
403,51,125,231,224,sphere
403,54,124,231,224,sphere
403,52,125,231,225,sphere
404,53,125,231,223,sphere
404,54,125,231,224,sphere
404,54,125,231,225,sphere
403,56,125,231,224,sphere
404,56,125,230,224,sphere
404,54,125,230,224,sphere
403,54,126,233,223,sphere
403,54,125,232,224,sphere
404,56,125,233,224,sphere
403,54,126,233,224,sphere
404,54,125,234,224,sphere
404,56,126,234,224,sphere
402,52,126,233,223,sphere
404,54,125,233,224,sphere
403,55,126,234,223,sphere
404,56,126,234,223,sphere
406,57,126,234,224,sphere
403,56,126,234,224,sphere
403,51,126,234,224,sphere
403,57,127,234,224,sphere
403,57,126,233,224,sphere
403,57,125,235,224,sphere
403,59,127,235,224,sphere
406,55,137,234,223,sphere
406,63,137,234,223,sphere
405,59,137,234,223,sphere
406,59,137,234,224,sphere
406,60,137,235,223,sphere
406,58,137,236,224,sphere
403,57,127,233,224,sphere
404,52,126,234,223,sphere
403,55,127,234,224,sphere
403,58,127,233,224,sphere
403,60,127,235,224,sphere
404,55,126,235,224,sphere
402,56,127,234,224,sphere
404,58,126,235,224,sphere
403,55,126,235,224,sphere
403,56,127,235,224,sphere
404,60,127,234,224,sphere
403,54,126,235,224,sphere
403,58,126,235,225,sphere
403,57,127,235,224,sphere
404,57,126,234,223,sphere
403,55,127,234,223,sphere
404,56,126,235,223,sphere
404,55,127,235,224,sphere
404,58,127,234,223,sphere
404,57,127,235,223,sphere
403,60,126,235,225,sphere
403,59,127,234,224,sphere
403,57,127,234,223,sphere
403,58,126,234,224,sphere
403,56,127,235,223,sphere
404,56,127,235,223,sphere
403,58,126,234,222,sphere
403,59,126,234,223,sphere
403,59,126,235,222,sphere
403,58,126,233,223,sphere
403,60,126,235,223,sphere
402,60,127,235,222,sphere
401,60,127,235,223,sphere
402,60,127,234,222,sphere
401,60,127,234,222,sphere
402,61,126,233,223,sphere
403,62,126,233,220,sphere
402,60,127,233,220,sphere
403,63,126,235,222,sphere
401,58,126,240,222,sphere
401,57,126,240,223,sphere
403,59,127,239,222,sphere
400,61,126,240,222,sphere
401,59,126,239,223,sphere
401,62,126,240,223,sphere
400,59,127,240,222,sphere
400,60,126,239,223,sphere
401,57,127,240,222,sphere
401,59,127,239,222,sphere
401,59,126,240,222,sphere
403,60,127,239,221,sphere
403,64,127,240,221,sphere
401,63,127,239,222,sphere
403,61,127,240,222,sphere
401,58,127,240,221,sphere
400,62,127,240,222,sphere
401,60,127,240,221,sphere
401,61,127,239,220,sphere
399,62,127,240,220,sphere
401,64,127,239,223,sphere
401,60,126,240,222,sphere
401,60,127,240,222,sphere
402,60,126,238,221,sphere
401,60,126,239,220,sphere
400,60,125,240,220,sphere
402,60,126,240,221,sphere
401,60,126,240,221,sphere
402,60,125,239,221,sphere
399,56,124,240,222,sphere
401,57,124,240,222,sphere
401,55,124,239,221,sphere
403,55,124,240,221,sphere
402,56,124,240,221,sphere
401,51,124,240,220,sphere
401,53,125,240,222,sphere
402,58,125,240,222,sphere
401,56,124,239,222,sphere
401,54,125,239,220,sphere
400,53,124,240,220,sphere
402,53,125,240,220,sphere
400,54,124,239,220,sphere
403,51,125,240,221,sphere
401,50,124,240,220,sphere
401,46,124,240,222,sphere
401,47,124,240,221,sphere
401,47,124,240,220,sphere
403,48,124,240,221,sphere
401,51,125,240,222,sphere
403,49,125,240,222,sphere
401,49,124,239,227,sphere
400,51,124,240,225,sphere
400,49,124,239,224,sphere
401,51,124,239,227,sphere
402,52,124,240,224,sphere
402,49,124,240,225,sphere
401,51,125,240,225,sphere
401,53,124,240,225,sphere
401,53,125,240,225,sphere
401,52,124,240,225,sphere
400,53,124,240,224,sphere
402,53,124,240,224,sphere
403,52,124,240,226,sphere
403,51,124,240,226,sphere
401,53,124,241,227,sphere
401,53,125,240,227,sphere
400,52,125,240,227,sphere
401,52,124,240,226,sphere
401,53,124,240,227,sphere
401,56,125,240,225,sphere
401,54,126,240,227,sphere
403,55,125,240,227,sphere
401,55,124,240,227,sphere
400,55,124,240,227,sphere
400,55,125,240,226,sphere
402,55,125,240,227,sphere
403,55,125,240,226,sphere
402,55,124,240,227,sphere
403,54,125,240,227,sphere
401,55,125,240,227,sphere
403,56,126,240,227,sphere
400,55,124,239,227,sphere
400,54,124,240,227,sphere
401,54,125,240,226,sphere
401,55,126,240,227,sphere
402,54,125,240,227,sphere
403,56,125,241,226,sphere
401,54,124,240,227,sphere
401,54,124,240,226,sphere
403,53,125,240,225,sphere
401,55,125,240,226,sphere
402,55,126,240,224,sphere
400,54,125,240,224,sphere
402,53,125,240,224,sphere
401,53,127,240,224,sphere
403,55,125,240,224,sphere
401,55,126,240,223,sphere
401,54,126,240,224,sphere
402,54,126,240,226,sphere
402,53,125,240,226,sphere
401,53,126,240,226,sphere
400,52,126,240,227,sphere
401,51,126,240,227,sphere
402,52,125,240,227,sphere
403,51,126,239,224,sphere
402,52,126,240,225,sphere
401,52,126,241,226,sphere
403,51,126,240,226,sphere
401,53,125,240,226,sphere
401,51,126,241,226,sphere
402,54,126,240,225,sphere
402,52,126,240,224,sphere
400,54,126,240,224,sphere
400,52,126,240,223,sphere
402,53,126,240,223,sphere
401,54,126,240,223,sphere
403,54,125,240,224,sphere
401,52,125,240,224,sphere
402,55,125,240,224,sphere
401,51,125,240,223,sphere
403,55,126,240,221,sphere
402,51,126,240,223,sphere
401,57,125,240,220,sphere
402,56,124,240,222,sphere
402,57,126,240,223,sphere
403,57,125,240,223,sphere
402,57,125,240,223,sphere
401,56,125,240,222,sphere
402,56,126,240,222,sphere
403,57,126,240,223,sphere
403,56,126,240,222,sphere
401,57,126,240,222,sphere
403,56,126,240,221,sphere
400,58,125,240,220,sphere
403,57,126,240,220,sphere
401,57,125,240,223,sphere
403,58,125,240,221,sphere
403,57,125,240,222,sphere
403,59,126,240,221,sphere
403,58,126,240,221,sphere
401,59,126,240,223,sphere
401,57,126,240,220,sphere
401,58,125,240,223,sphere
401,58,125,240,219,sphere
401,58,125,240,220,sphere
400,59,124,240,220,sphere
401,59,124,240,220,sphere
401,58,124,241,220,sphere
403,60,124,241,220,sphere
401,59,124,241,220,sphere
402,61,125,241,221,sphere
401,60,125,241,220,sphere
403,59,125,240,220,sphere
402,59,125,241,220,sphere
401,59,125,241,220,sphere
403,61,125,240,220,sphere
403,61,125,241,219,sphere
403,61,126,241,220,sphere
402,57,125,240,222,sphere
401,60,125,240,221,sphere
403,58,125,240,220,sphere
401,60,124,240,218,sphere
401,60,124,240,220,sphere
403,60,125,241,219,sphere
403,59,125,241,220,sphere
401,61,125,241,222,sphere
402,61,126,242,220,sphere
401,60,126,240,220,sphere
401,59,125,241,222,sphere
402,61,126,241,222,sphere
403,60,125,240,220,sphere
402,61,125,240,220,sphere
402,61,126,240,220,sphere
401,62,125,240,220,sphere
401,61,125,240,222,sphere
400,61,124,240,222,sphere
403,58,124,240,220,sphere
403,60,126,240,220,sphere
400,61,126,240,219,sphere
400,62,125,240,220,sphere
402,60,125,241,220,sphere
402,60,126,241,219,sphere
401,61,124,240,219,sphere
402,62,125,240,219,sphere
403,62,124,241,219,sphere
401,61,124,241,219,sphere
402,63,126,241,218,sphere
402,62,126,240,220,sphere
401,62,124,240,220,sphere
402,62,125,240,218,sphere
400,61,125,240,218,sphere
402,62,124,241,218,sphere
403,63,126,240,219,sphere
402,60,126,240,219,sphere
403,62,124,240,220,sphere
401,62,124,241,220,sphere
401,62,125,240,218,sphere
403,61,125,240,219,sphere
401,62,126,240,220,sphere
400,62,126,240,220,sphere
